"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x4486260442","x1237393165432180736",2020-03-10 15:01:34,"EuclidesVargas6","¿Vale la pena emigrar al Reino Unido? ¿
Qué pasará con los latinos tras el #Brexit?
@CartasMesaTV desde Londres
Siguenos👉🏽👉🏽 https://t.co/s2xWeIYCS0","Twitter for Android",139,,,,FALSE,TRUE,0,3,,,"Brexit",,,,,,,,,,,,,"x59894497 x838336195428036609","LuisCastroTV CartasMesaTV","es",,,,,,,,,,,,,,,,"x1237393047479939075","¿Vale la pena emigrar al Reino Unido? ¿
Qué pasará con los latinos tras el #Brexit?
@CartasMesaTV desde Londres
Siguenos👉🏽👉🏽 https://t.co/s2xWeIYCS0",2020-03-10 15:01:06,"Twitter for Android",3,3,"x59894497","LuisCastroTV","Luis Castro",1238,630,4371,"Barcelona, España / London, UK","Producer of @Chavez_Docu
                                Presenter and Producer for @CartasMesaTV at @ActualidadRT
Tweets? MINE!  Español 🇻🇪 and English  🇬🇧",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/EuclidesVargas6/status/1237393165432180736","Euclides Vargas R.","Panamá","Ingeniero, catolico, amante de Dios, mi familia, del projimo y la naturaleza.   Egresado  del glorioso Nido de Águilas. Me gusta la música y los deportes",,FALSE,1388,1328,35,188527,18001,2015-12-14 23:47:55,FALSE,,,,"https://pbs.twimg.com/profile_banners/4486260442/1581355026",,"http://pbs.twimg.com/profile_images/1193205567915012096/wyfzMeZk_normal.jpg"
"x19059091","x1237392939665391618",2020-03-10 15:00:41,"ShanSaeedSays","@swissbusiness Kiss the European economy good bye. Europe becomes irrelevant to the market. #Europe #Corruption #Brexit #Italy #Spain","Twitter for iPhone",118,"x1237392277607088130","x14770715","swissbusiness",FALSE,FALSE,0,0,,,"Europe Corruption Brexit Italy Spain",,,,,,,,,,,,,"x14770715","swissbusiness","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/77def60fb9166b95.json","Sungai Buloh","Sungai Buloh, Selangor","city","Malaysia","MY","NA NA","NA NA","101.4931721 101.6638184 101.6638184 101.4931721 3.0831207 3.0831207 3.2299038 3.2299038","https://twitter.com/ShanSaeedSays/status/1237392939665391618","Shan Saeed","Kuala Lumpur/Chicago","Graduated from Uni. of Chicago, Booth School of Business with an MBA. Trained in banking strategies at Harvard Business School. Financial markets commentator.","https://t.co/KCsgH402KE",FALSE,1090,1920,20,3072,1085,2009-01-16 08:05:41,FALSE,"https://t.co/KCsgH402KE","http://www.economistshan.blogspot.com/",,"https://pbs.twimg.com/profile_banners/19059091/1570088962","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1035543067351113729/og-zVOUV_normal.jpg"
"x855574699","x1237392852969127940",2020-03-10 15:00:20,"LenNicholson","Dyson promoted the disaster for our country that is #Brexit and so I'd never buy any of his over-priced plastic products. https://t.co/Byhc4ed0Yz","Twitter for Android",121,,,,TRUE,FALSE,0,0,,,"Brexit",,"twitter.com/T3dotcom/statu…","https://t.co/Byhc4ed0Yz","https://twitter.com/T3dotcom/status/1237377714346176513",,,,,,,,,,,"en","x1237377714346176513","Dyson hair straightener review (early verdict): Coralle Straightener will repeat the success of Supersonic and Airwrap although again the quality doesn't come cheap. https://t.co/P1kW80Y42B https://t.co/gXQAzhB1pO",2020-03-10 14:00:11,"Buffer",1,0,"x23964755","T3dotcom","T3.com",81582,45896,62666,"Bath, England","Tech. Lifestyle. Entertainment. Live smarter with T3. Part of @futureplc.",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LenNicholson/status/1237392852969127940","Len Nicholson","Edinburgh Scotland","Citizen of the world. Ebook creator.  Writer. RT ones that interest - may strongly disagree with what is expressed. Hate winter. All opinions are my boss's.","http://t.co/O4FacbFECl",FALSE,609,905,46,58326,6188,2012-10-01 00:24:15,FALSE,"http://t.co/O4FacbFECl","http://www.biggrowl.co.uk/",,"https://pbs.twimg.com/profile_banners/855574699/1442795336","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/3075201069/1366d1230dc71bf95990c755c1ae959d_normal.png"
"x33183051","x1237392831909474309",2020-03-10 15:00:15,"righttoleech","Quick reminder that we have actual documentary evidence that the atrocious @Nigel_Farage once marched through a Sussex village late at night, belting out Hitler Youth songs. ⬇️ 😐 Helps explain #Brexit... 😖✊🇪🇺 #resist #StopFascism #ToriesOut #FarageOut https://t.co/dXNUv9wa4d","Twitter for Android",140,,,,FALSE,TRUE,0,154,,,,,,,,,,,,,,,,"x76401350 x19017675","paddydocherty Nigel_Farage","en",,,,,,,,,,,,,,,,"x1237352062259810304","Quick reminder that we have actual documentary evidence that the atrocious @Nigel_Farage once marched through a Sussex village late at night, belting out Hitler Youth songs. ⬇️ 😐 Helps explain #Brexit... 😖✊🇪🇺 #resist #StopFascism #ToriesOut #FarageOut https://t.co/dXNUv9wa4d",2020-03-10 12:18:15,"Twitter for iPhone",202,154,"x76401350","paddydocherty","Paddy Docherty",4628,674,65416,"London","Historian of empire & anticolonial resistance Represented by Charles Walker at United Agents: cwalker@unitedagents.co.uk • Alba gu Bràth 🇪🇺🏴󠁧󠁢󠁳󠁣󠁴󠁿🇮🇪",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/righttoleech/status/1237392831909474309","robert murray#FBPE","London","Travel and language enthusiast amazed at good fortune to enjoy FOM. (Now threatened). Colchonero...(Supporter of Atlético de Madrid).",,FALSE,917,1056,3,10456,8034,2009-04-19 11:46:10,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/971690162970341376/zbeX5EYg_normal.jpg"
"x825997364615847937","x1237392771444432896",2020-03-10 15:00:01,"positpolit","EXC: 🚨🚛🚇⛴🚨🔥

Logistics/Freight/Ports/Shipping all FURIOUS &amp; BAFFLED after govt tells them it won’t seek waiver on EU Safety &amp; Security Border declarations. #Brexit red tape bonanza dead ahead. My latest for ⁦@telebusiness⁩ 1/thread  https://t.co/PXxKcboH0G","Twitter for Android",143,,,,FALSE,TRUE,0,1582,,,,,,,,,,,,,,,,"x23563830","pmdfoster","en",,,,,,,,,,,,,,,,"x1236932243161038848","EXC: 🚨🚛🚇⛴🚨🔥

Logistics/Freight/Ports/Shipping all FURIOUS &amp; BAFFLED after govt tells them it won’t seek waiver on EU Safety &amp; Security Border declarations. #Brexit red tape bonanza dead ahead. My latest for ⁦@telebusiness⁩ 1/thread  https://t.co/PXxKcboH0G",2020-03-09 08:30:02,"Twitter for iPhone",1922,1582,"x23563830","pmdfoster","Peter Foster",61824,3345,27866,"London, England","Europe Editor of the Daily Telegraph. Soon to join Financial Times. Formerly Washington DC, Beijing and New Delhi. Opinions my own.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/positpolit/status/1237392771444432896","Positive Politics #FBPE","United Kingdom","An optimistic but cynical British perspective on our strange new ""post-fact"" world of #Brexit, President #Trump, and anti-immigrant Daily Mail headlines. #FBPE","https://t.co/uvxqI42zJM",FALSE,750,1110,5,15095,22665,2017-01-30 09:21:32,FALSE,"https://t.co/uvxqI42zJM","https://www.facebook.com//positivepoliticspage/",,"https://pbs.twimg.com/profile_banners/825997364615847937/1485810551","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/826175240384479232/2lCnK77I_normal.jpg"
"x931571397280845824","x1237392762317635586",2020-03-10 14:59:58,"brexit_clock","BORIS GOT BREXIT DONE!  -  WE LEFT THE EU ! 
38 days, 16 hours, 0 minutes and 1 seconds AGO! 
#BREXIT #BREXITCLOCK #CLOCK #EU #EUREF #LEAVE","Brexit Clock",139,,,,FALSE,FALSE,0,0,,,"BREXIT BREXITCLOCK CLOCK EU EUREF LEAVE",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/brexit_clock/status/1237392762317635586","brexit","London, England","Time until the UK leaves the EU. Why not sponsor our #Brexit clock? DM for more info",,FALSE,763,1378,7,20334,97,2017-11-17 17:15:03,FALSE,,,,"https://pbs.twimg.com/profile_banners/931571397280845824/1512398830",,"http://pbs.twimg.com/profile_images/947899149801881600/jLeBWVf3_normal.jpg"
"x65159635","x1237392741513883655",2020-03-10 14:59:53,"laxian_key","EU27 countries are in most cases streets ahead of the UK. Again, this is primarily due to underfunding and Tory austerity policies over the last decade. The Tories have blamed the EU for their own mismanagement. And #Brexit will only make things worse. https://t.co/tBk7xfXlVq","Twitter Web App",140,,,,FALSE,TRUE,0,11,,,,,,,,,,,,,,,,"x2783875490","derekjames150","en",,,,,,,,,,,,,,,,"x1237387616787390471","EU27 countries are in most cases streets ahead of the UK. Again, this is primarily due to underfunding and Tory austerity policies over the last decade. The Tories have blamed the EU for their own mismanagement. And #Brexit will only make things worse. https://t.co/tBk7xfXlVq",2020-03-10 14:39:32,"Twitter for Android",32,11,"x2783875490","derekjames150","Derek James 🇪🇺#ProEU #RejoinEU #IAmEuropean",24649,3788,14953,"EU Citizen","Political commentator. Student of life. Holding politicians to account for the reckless decision to leave the EU. All opinions my own.🕷️#TheTruthMatters",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/laxian_key/status/1237392741513883655","Anjie 🕷🕷🕷","","",,FALSE,660,1996,1,21575,24010,2009-08-12 21:00:26,FALSE,,,,"https://pbs.twimg.com/profile_banners/65159635/1570750850","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/359388559/9107038-A4-at-144-dpi_normal.jpg"
"x1109469686587117570","x1237392717853806593",2020-03-10 14:59:48,"KriefKriefter","#UrsulaVonLeyden la faible présidente de la commission européenne se prépare des jours douloureux aussi bien avec #ErdoganWarCriminal  qu'avec #BorisJohnson  
#Brexit
#TurkeyIsATerrorState https://t.co/jjGwVZhz2g","Twitter for iPhone",140,,,,FALSE,TRUE,0,1,,,"UrsulaVonLeyden",,,,,,,,,,,,,"x1115335042509746179","kamouflages","fr",,,,,,,,,,,,,,,,"x1237386555368431616","#UrsulaVonLeyden la faible présidente de la commission européenne se prépare des jours douloureux aussi bien avec #ErdoganWarCriminal  qu'avec #BorisJohnson  
#Brexit
#TurkeyIsATerrorState https://t.co/jjGwVZhz2g",2020-03-10 14:35:18,"Twitter Web App",0,1,"x1115335042509746179","kamouflages","kamouflages - 🇬🇷",597,929,11993,"France","A chaque fois qu’une théorie est en contradiction avec le salut d’une société, c’est que la théorie est fausse car la société est la valeur suprême. Lamartine",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KriefKriefter/status/1237392717853806593","KriefKriefter","","",,FALSE,623,863,0,43166,10503,2019-03-23 14:59:21,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1114762841851035648/V00rjS9A_normal.jpg"
"x1653797208","x1237392668130299905",2020-03-10 14:59:36,"FrannyHP","@terrychristian Yep, clueless *fascist* toffs... ⬇️😖✊ #evidence #StopFascism #resist #FascistFarage #Brexit #ToriesOut https://t.co/Mw8jubU2Hg","Twitter for iPhone",140,,,,FALSE,TRUE,0,2,,,"evidence StopFascism resist FascistFarage Brexit ToriesOut",,,,,,,,,,,,,"x76401350 x18063173","paddydocherty terrychristian","en",,,,,,,,,,,,,,,,"x1237348819697836033","@terrychristian Yep, clueless *fascist* toffs... ⬇️😖✊ #evidence #StopFascism #resist #FascistFarage #Brexit #ToriesOut https://t.co/Mw8jubU2Hg",2020-03-10 12:05:22,"Twitter for iPhone",18,2,"x76401350","paddydocherty","Paddy Docherty",4628,674,65416,"London","Historian of empire & anticolonial resistance Represented by Charles Walker at United Agents: cwalker@unitedagents.co.uk • Alba gu Bràth 🇪🇺🏴󠁧󠁢󠁳󠁣󠁴󠁿🇮🇪",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FrannyHP/status/1237392668130299905","FrannyHP #FBPE","","",,FALSE,1049,1377,3,100605,65256,2013-08-07 20:38:13,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x266664975","x1237392640984768515",2020-03-10 14:59:29,"euronewsde","Frauenrechtlerinnen kritisieren die neuen Gesetze als diskriminierend #Brexit #SHCcares #socialwork https://t.co/H0VVOXOHrE","Echobox Social",123,,,,FALSE,FALSE,0,0,,,"Brexit SHCcares socialwork",,"bit.ly/2TXUwHY","https://t.co/H0VVOXOHrE","http://bit.ly/2TXUwHY",,,,,,,,,,,"de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/euronewsde/status/1237392640984768515","euronews Deutsch","Europe","@euronews ist der meistgesehene Nachrichtensender in Europa","http://t.co/k7mqmTyzor",FALSE,11373,1737,385,102889,1121,2011-03-15 16:06:06,TRUE,"http://t.co/k7mqmTyzor","http://de.euronews.com",,"https://pbs.twimg.com/profile_banners/266664975/1500221475","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1168825269731438592/stRJ42fI_normal.jpg"
"x1226954827349057541","x1237392594826440709",2020-03-10 14:59:18,"whtemale","Is #Brexit the beginning of the end of the European Union? @Nigel_Farage joins @michaeljknowles and @tedcruz on #Verdict to discuss: https://t.co/9FUyigStfS","Twitter for iPhone",156,,,,FALSE,FALSE,0,0,,,"Brexit Verdict",,"VerdictPodcast.com","https://t.co/9FUyigStfS","http://www.VerdictPodcast.com",,,,,,,,,"x19017675 x31047836 x23022687","Nigel_Farage michaeljknowles tedcruz","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/whtemale/status/1237392594826440709","woled","","Mountaineers - acc #25 - not serious",,FALSE,26,61,0,1232,1588,2020-02-10 19:43:42,FALSE,,,,"https://pbs.twimg.com/profile_banners/1226954827349057541/1583199978",,"http://pbs.twimg.com/profile_images/1237122828039868417/B_WfQsT8_normal.jpg"
"x487509200","x1237392497942261769",2020-03-10 14:58:55,"ians_robots","Why are people so reluctant to call loudly for #ReleaseTheRussiaReport?
Might it be that it would bring the whole #Brexit house of cards crashing to the ground?
And they think they are ‘comfy’ where they are and unable to admit their error?","Twitter Web App",140,,,,FALSE,TRUE,0,197,,,"ReleaseTheRussiaReport Brexit",,,,,,,,,,,,,"x745611048493977601","ajmpolite","en",,,,,,,,,,,,,,,,"x1237273718445006848","Why are people so reluctant to call loudly for #ReleaseTheRussiaReport?
Might it be that it would bring the whole #Brexit house of cards crashing to the ground?
And they think they are ‘comfy’ where they are and unable to admit their error?",2020-03-10 07:06:56,"Twitter for iPad",301,197,"x745611048493977601","ajmpolite","Ajmpol❄️ #FBPE 🇬🇧🇪🇺 🐟 #TruthSeeker",13261,12983,44730,"Europe (including UK)","Apoplectic, incandescent, fuming, miffed but hopeful patriot. Brit living the European Dream for 40 years - now they want to spoil it. Play guitar 4 our cats.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ians_robots/status/1237392497942261769","Ian Pritchard","Leicester UK","",,FALSE,155,110,1,10017,27477,2012-02-09 12:52:29,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1815180501/Ian_normal.jpg"
"x1154814338802364418","x1237392457513369602",2020-03-10 14:58:46,"terriesinglet14","Contrary to popular belief, our NHS is not the best in Europe. On most things, it's not even close to the best. But that isn't the fault of the NHS. No! It's the fault of a decade of  Tory underfunding. And #Brexit will only make things worse! #ToryLies #ToryBrexit","Twitter for iPhone",140,,,,FALSE,TRUE,0,36,,,,,,,,,,,,,,,,"x2783875490","derekjames150","en",,,,,,,,,,,,,,,,"x1237374670837604352","Contrary to popular belief, our NHS is not the best in Europe. On most things, it's not even close to the best. But that isn't the fault of the NHS. No! It's the fault of a decade of  Tory underfunding. And #Brexit will only make things worse! #ToryLies #ToryBrexit",2020-03-10 13:48:05,"Twitter for Android",121,36,"x2783875490","derekjames150","Derek James 🇪🇺#ProEU #RejoinEU #IAmEuropean",24649,3788,14953,"EU Citizen","Political commentator. Student of life. Holding politicians to account for the reckless decision to leave the EU. All opinions my own.🕷️#TheTruthMatters",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/terriesinglet14/status/1237392457513369602","terrie singleton","Malaga, Andalusia","#50s woman,had pension stolen,hate the Tories vicious cretins , love my husband and my dog 🐶",,FALSE,55,116,0,10497,138,2019-07-26 18:02:48,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1234564093790560258/iJ7vhD1M_normal.jpg"
"x583655510","x1237392436344672256",2020-03-10 14:58:41,"Ric__George","Can't help thinking that the UK govt stressing that each person that has died from #Coronavirus had underlying health problems is, either an attempt to stop people worrying, or they don't want people to start taking precautions because #Coronavirus is the perfect #brexit dead cat","Twitter for iPhone",140,,,,FALSE,TRUE,0,7,,,"Coronavirus",,,,,,,,,,,,,"x789931818644561921","petertimmins3","en",,,,,,,,,,,,,,,,"x1237387736530554881","Can't help thinking that the UK govt stressing that each person that has died from #Coronavirus had underlying health problems is, either an attempt to stop people worrying, or they don't want people to start taking precautions because #Coronavirus is the perfect #brexit dead cat",2020-03-10 14:40:00,"Twitter Web App",8,7,"x789931818644561921","petertimmins3","Pete Timmins 🇬🇧 🇫🇷 🇪🇺",13436,4544,28060,"Pardaillan, France","Dad and Grandad, blissfully retired, European, living in a rural French hamlet, surrounded by nature's beauty.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Ric__George/status/1237392436344672256","Ric George","Tours, France","Ex-L'pool Echo, France Football, Sport Media, Canal Plus & Tours FC. Pessimistic Evertonian. Angry & unforgiving. YOU GET 1 CHANCE! All views mine.",,FALSE,2311,1571,16,11741,15202,2012-05-18 09:55:30,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1115572767284445184/T05IR-k6_normal.jpg"
"x146402455","x1237392426957803521",2020-03-10 14:58:38,"KlausMcbenn","@BBCPolitics What happened to making our own decisions and not being bullied into things by other countries #Brexit 😂😂😂","Twitter for iPhone",106,"x1237385917729345538","x621533","BBCPolitics",FALSE,FALSE,0,0,,,"Brexit",,,,,,,,,,,,,"x621533","BBCPolitics","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KlausMcbenn/status/1237392426957803521","Klaus 🇬🇧🇪🇺🏳️‍🌈","England, UK","Glass half full Yorkshireman 👨‍🌾, with a German nickname 🇩🇪, aprendiendo español 🇪🇸, living in London 🇬🇧, Europhile 🇪🇺 & self aware bad idea bear 🐻😝",,FALSE,192,157,14,6500,2030,2010-05-21 10:19:44,FALSE,,,,"https://pbs.twimg.com/profile_banners/146402455/1476706190","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/802486363358629888/wCph0JZP_normal.jpg"
"x302550283","x1237392421408800769",2020-03-10 14:58:37,"arobertsonphoto","🚨✈️✈️✈️💥💥💥🚨
EXCORIATING OpEd from ⁦@PauleverittADS⁩ on ⁦⁦@grantshapps⁩ decision not to seek assoc membership of EU air safety body EASA after #brexit - says govt is ideological and not listening. 🔥🔥🔥1/thread 

 https://t.co/S1Z8Ui5ar7","Twitter for iPad",140,,,,FALSE,TRUE,0,212,,,,,,,,,,,,,,,,"x23563830 x1092005779 x14104027","pmdfoster PauleverittADS grantshapps","en",,,,,,,,,,,,,,,,"x1237329313244098560","🚨✈️✈️✈️💥💥💥🚨
EXCORIATING OpEd from ⁦@PauleverittADS⁩ on ⁦⁦@grantshapps⁩ decision not to seek assoc membership of EU air safety body EASA after #brexit - says govt is ideological and not listening. 🔥🔥🔥1/thread 

 https://t.co/S1Z8Ui5ar7",2020-03-10 10:47:51,"Twitter for iPhone",321,212,"x23563830","pmdfoster","Peter Foster",61824,3345,27866,"London, England","Europe Editor of the Daily Telegraph. Soon to join Financial Times. Formerly Washington DC, Beijing and New Delhi. Opinions my own.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/arobertsonphoto/status/1237392421408800769","Andrew Robertson","","IT Professional, Photographer, Social Media enthusiast. Startups. History of Steam Road Vehicles, Fairgrounds and preservation. #IamEuropean",,FALSE,964,3452,118,87950,82114,2011-05-21 11:18:20,FALSE,,,,"https://pbs.twimg.com/profile_banners/302550283/1580473572","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1223225546596921344/3x3ijepo_normal.png"
"x1148550973855621120","x1237392402395979778",2020-03-10 14:58:33,"russell11068021","It is quite concerning that politicians, and some members of the media and public, were quite willing to give up the independence and sovereignty of the UK in order to keep funding an ideology. Even more worrying that they still lurk amongst us. Thank goodness for #Brexit 🇬🇧","Twitter for iPad",140,,,,FALSE,TRUE,0,5,,,,,,,,,,,,,,,,"x4894789000","CrusadeFan","en",,,,,,,,,,,,,,,,"x1237387971407400966","It is quite concerning that politicians, and some members of the media and public, were quite willing to give up the independence and sovereignty of the UK in order to keep funding an ideology. Even more worrying that they still lurk amongst us. Thank goodness for #Brexit 🇬🇧",2020-03-10 14:40:56,"Twitter Web App",8,5,"x4894789000","CrusadeFan","Crusade Fan ( #IStandWithPriti )",7573,6545,3463,"Tyrannical Conservative North","If you don't support the UK, what are you doing here? #wonderfulbrexit",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/russell11068021/status/1237392402395979778","Russell Lane","Cambridge City","Just me",,FALSE,220,315,0,9205,1752,2019-07-09 11:14:25,FALSE,,,,"https://pbs.twimg.com/profile_banners/1148550973855621120/1563975456",,"http://pbs.twimg.com/profile_images/1154023071944237057/m28ZUK4S_normal.jpg"
"x96133244","x1237392364303351815",2020-03-10 14:58:23,"spradlinok","The Most Absolutely Frightening Compilation Video Of The Current Islamic Overthrow Of Europe You'll Ever See #Brexit https://t.co/JzcKRfaAVN","Twitter for iPad",140,,,,FALSE,TRUE,0,3263,,,"Brexit",,,,,,,,,,,,,"x2315583427","EntheosShines","en",,,,,,,,,,,,,,,,"x745832013844914177","The Most Absolutely Frightening Compilation Video Of The Current Islamic Overthrow Of Europe You'll Ever See #Brexit https://t.co/JzcKRfaAVN",2016-06-23 04:13:03,"Twitter Web Client",1579,3263,"x2315583427","EntheosShines","Enthéos",66007,58774,160300,"Made Drudge 218 Times Since 08","We provide tips intel & stories for Patriot, Conservative, Pro-Israel, Pro-Military, Independent,  Political, Christian & other news outlets (Made #The200 List)",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/spradlinok/status/1237392364303351815","O’Malley GaL ⭐️⭐️⭐️Text TRUMP to 88022","Oklahoma","#KAG 🇺🇸 Put on the armor of God & Fight!! Followed by General Flynn⭐️⭐️⭐️ #WWG1WGA 💥Trump 2020💥Text TRUMP to 88022💥",,FALSE,9444,9331,93,154743,161618,2009-12-11 14:12:31,FALSE,,,,"https://pbs.twimg.com/profile_banners/96133244/1581477360","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1190851504044949504/Hub1UXJb_normal.jpg"
"x435633744","x1237392336620937219",2020-03-10 14:58:17,"ELZABURU_Online","Nuestra socia Mabel Klimt participará en la conferencia 'El impacto del #Brexit en la industria en España', dentro de la Jornada de Producción de #cine publicitario de @MalagaFilmO  y la @APCineyPubli  https://t.co/Xb8czc4FeI https://t.co/Yyr48694vM","Twitter Web App",225,,,,FALSE,FALSE,0,0,,,"Brexit cine",,"oxigenarte.info/el-festival-ac…","https://t.co/Xb8czc4FeI","https://www.oxigenarte.info/el-festival-acoge-las-iii-jornadas-de-produccion-de-cine-publicitario/","http://pbs.twimg.com/media/ESwZo4jUEAYrWIy.jpg","https://t.co/Yyr48694vM","https://twitter.com/ELZABURU_Online/status/1237392336620937219/photo/1","photo","http://pbs.twimg.com/media/ESwZo4jUEAYrWIy.jpg","https://t.co/Yyr48694vM","https://twitter.com/ELZABURU_Online/status/1237392336620937219/photo/1",,"x773366892 x913818297405202432","MalagaFilmO APCineyPubli","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ELZABURU_Online/status/1237392336620937219","ELZABURU IP","Madrid","ELZABURU es una firma especializada en PI y TIC, cuya misión es proteger, defender y poner en valor la innovación y creaciones de nuestros clientes.","https://t.co/73Xr2aRCYC",FALSE,1832,699,104,12957,3783,2011-12-13 08:29:56,FALSE,"https://t.co/73Xr2aRCYC","http://www.elzaburu.es",,"https://pbs.twimg.com/profile_banners/435633744/1581955927","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1229438378212577280/yVzcrT6j_normal.png"
